date,stock_id,dividend_yield,PER,PBR
2015-01-05,2881,2.98,8.67,1.39
2015-01-06,2881,3.09,8.35,1.34
2015-01-07,2881,3.06,8.43,1.35
2015-01-08,2881,3.01,8.59,1.38
2015-01-09,2881,3.02,8.55,1.37
2015-01-12,2881,3.05,8.46,1.36
2015-01-13,2881,2.98,8.66,1.39
2015-01-14,2881,3.01,8.58,1.37
2015-01-15,2881,3.02,8.54,1.37
2015-01-16,2881,3.04,8.49,1.36
2015-01-19,2881,3.05,8.48,1.36
2015-01-20,2881,3.02,8.55,1.37
2015-01-21,2881,2.99,8.64,1.38
2015-01-22,2881,2.95,8.76,1.4
2015-01-23,2881,2.95,8.74,1.4
2015-01-26,2881,2.96,8.73,1.4
2015-01-27,2881,2.91,8.86,1.42
2015-01-28,2881,2.92,8.83,1.41
2015-01-29,2881,2.94,8.8,1.41
2015-01-30,2881,2.98,8.66,1.39
2015-02-02,2881,2.98,8.66,1.39
2015-02-03,2881,2.98,8.66,1.39
2015-02-04,2881,2.91,8.86,1.42
2015-02-05,2881,2.9,8.9,1.43
2015-02-06,2881,2.92,8.85,1.42
2015-02-09,2881,2.92,8.83,1.41
2015-02-10,2881,2.84,9.09,1.46
2015-02-11,2881,2.85,9.07,1.45
2015-02-12,2881,2.84,9.1,1.46
2015-02-13,2881,2.8,9.21,1.48
2015-02-19,2881,6.45,7.35,1.34
2015-02-24,2881,2.7,9.55,1.53
2015-02-25,2881,2.7,9.55,1.53
2015-02-26,2881,2.68,9.64,1.54
2015-03-02,2881,2.68,9.62,1.54
2015-03-03,2881,2.72,9.5,1.52
2015-03-04,2881,2.73,9.47,1.52
2015-03-05,2881,2.76,9.36,1.5
2015-03-06,2881,2.71,9.54,1.53
2015-03-09,2881,2.73,9.47,1.52
2015-03-10,2881,2.65,9.74,1.56
2015-03-11,2881,2.55,10.12,1.62
2015-03-12,2881,2.56,10.07,1.61
2015-03-13,2881,2.64,9.78,1.57
2015-03-16,2881,2.65,9.74,1.56
2015-03-17,2881,2.65,9.72,1.56
2015-03-18,2881,2.59,9.98,1.6
2015-03-19,2881,2.59,9.98,1.6
2015-03-20,2881,2.6,9.93,1.59
2015-03-23,2881,2.63,9.81,1.57
2015-03-24,2881,2.61,9.9,1.59
2015-03-25,2881,2.65,9.76,1.56
2015-03-26,2881,2.62,9.85,1.58
2015-03-27,2881,2.71,9.54,1.53
2015-03-30,2881,2.69,9.6,1.4
2015-03-31,2881,2.67,9.54,1.41
2015-04-01,2881,2.7,9.42,1.39
2015-04-02,2881,2.62,9.73,1.44
2015-04-07,2881,2.62,9.71,1.43
2015-04-08,2881,2.65,9.59,1.42
2015-04-09,2881,2.62,9.71,1.43
2015-04-10,2881,2.6,9.8,1.45
2015-04-13,2881,2.61,9.75,1.44
2015-04-14,2881,2.63,9.69,1.43
2015-04-15,2881,2.67,9.52,1.41
2015-04-16,2881,2.63,9.68,1.43
2015-04-17,2881,2.64,9.64,1.42
2015-04-20,2881,2.61,9.76,1.44
2015-04-21,2881,2.62,9.73,1.44
2015-04-22,2881,2.6,9.8,1.45
2015-04-23,2881,2.43,10.48,1.55
2015-04-24,2881,2.45,10.39,1.53
2015-04-27,2881,2.35,10.81,1.6
2015-04-28,2881,2.29,11.12,1.64
2015-04-29,2881,4.57,11.15,1.65
2015-04-30,2881,4.54,11.22,1.66
2015-05-04,2881,4.4,11.58,1.71
2015-05-05,2881,4.44,11.46,1.69
2015-05-06,2881,4.52,11.26,1.66
2015-05-07,2881,4.66,10.93,1.62
2015-05-08,2881,4.52,11.27,1.67
2015-05-11,2881,4.56,11.17,1.65
2015-05-12,2881,4.55,11.21,1.66
2015-05-13,2881,4.52,11.27,1.67
2015-05-14,2881,4.75,10.71,1.58
2015-05-15,2881,4.71,10.81,1.6
2015-05-18,2881,4.77,10.68,1.58
2015-05-19,2881,4.62,11.04,1.63
2015-05-20,2881,4.66,10.93,1.62
2015-05-21,2881,4.82,10.58,1.56
2015-05-22,2881,4.78,10.66,1.58
2015-05-25,2881,4.75,10.73,1.59
2015-05-26,2881,4.73,10.76,1.59
2015-05-27,2881,4.64,10.98,1.51
2015-05-28,2881,4.69,9.85,1.49
2015-05-29,2881,4.75,9.72,1.47
2015-06-01,2881,4.78,9.65,1.46
2015-06-02,2881,4.75,9.71,1.47
2015-06-03,2881,4.8,9.62,1.45
2015-06-04,2881,4.88,9.46,1.43
2015-06-05,2881,4.78,9.65,1.46
2015-06-08,2881,4.7,9.82,1.48
2015-06-09,2881,4.81,9.6,1.45
2015-06-10,2881,4.79,9.63,1.46
2015-06-11,2881,4.79,9.63,1.46
2015-06-12,2881,4.76,9.69,1.47
2015-06-15,2881,4.72,9.78,1.48
2015-06-16,2881,4.78,9.66,1.46
2015-06-17,2881,4.85,9.51,1.44
2015-06-18,2881,4.85,9.52,1.44
2015-06-22,2881,4.72,9.78,1.48
2015-06-23,2881,4.63,9.97,1.51
2015-06-24,2881,4.65,9.92,1.5
2015-06-25,2881,4.64,9.95,1.51
2015-06-26,2881,4.65,9.92,1.5
2015-06-29,2881,4.78,9.65,1.46
2015-06-30,2881,4.89,9.45,1.43
2015-07-01,2881,4.9,9.42,1.42
2015-07-02,2881,4.85,9.51,1.44
2015-07-03,2881,4.82,9.57,1.45
2015-07-06,2881,4.88,9.46,1.43
2015-07-07,2881,4.84,9.54,1.44
2015-07-08,2881,5.0,9.23,1.4
2015-07-09,2881,5.15,8.95,1.35
2015-07-13,2881,4.99,9.25,1.4
2015-07-14,2881,4.99,9.25,1.4
2015-07-15,2881,4.93,9.35,1.41
2015-07-16,2881,4.93,9.35,1.41
2015-07-17,2881,4.93,9.37,1.42
2015-07-20,2881,4.98,9.28,1.4
2015-07-21,2881,4.91,9.4,1.42
2015-07-22,2881,4.96,9.31,1.41
2015-07-23,2881,4.98,9.28,1.4
2015-07-24,2881,4.97,9.29,1.41
2015-07-27,2881,5.11,9.03,1.37
2015-07-28,2881,5.3,8.71,1.32
2015-07-29,2881,5.42,8.51,1.29
2015-07-30,2881,5.24,8.82,1.33
2015-07-31,2881,5.21,8.86,1.34
2015-08-03,2881,5.33,8.66,1.31
2015-08-04,2881,5.24,8.82,1.33
2015-08-05,2881,5.17,8.92,1.35
2015-08-06,2881,5.24,8.82,1.33
2015-08-07,2881,5.26,8.77,1.33
2015-08-10,2881,5.15,8.95,1.35
2015-08-11,2881,5.28,8.74,1.32
2015-08-12,2881,5.67,8.14,1.23
2015-08-13,2881,5.65,8.17,1.24
2015-08-14,2881,5.61,8.23,1.25
2015-08-17,2881,5.64,8.18,1.24
2015-08-18,2881,5.84,7.91,1.2
2015-08-19,2881,5.99,7.71,1.17
2015-08-20,2881,5.84,7.91,1.2
2015-08-21,2881,6.02,7.67,1.16
2015-08-24,2881,5.96,7.74,1.17
2015-08-25,2881,5.78,7.98,1.21
2015-08-26,2881,5.62,8.22,1.24
2015-08-27,2881,5.57,8.29,1.25
2015-08-28,2881,5.52,8.35,1.26
2015-08-31,2881,5.37,8.6,1.49
2015-09-01,2881,5.68,7.21,1.41
2015-09-02,2881,5.74,7.14,1.4
2015-09-03,2881,5.7,7.19,1.4
2015-09-04,2881,5.75,7.13,1.39
2015-09-07,2881,5.76,7.12,1.39
2015-09-08,2881,5.78,7.09,1.38
2015-09-09,2881,5.65,7.25,1.42
2015-09-10,2881,5.67,7.23,1.41
2015-09-11,2881,5.64,7.27,1.42
2015-09-14,2881,5.67,7.23,1.41
2015-09-15,2881,5.7,7.19,1.4
2015-09-16,2881,5.63,7.28,1.42
2015-09-17,2881,5.42,7.55,1.48
2015-09-18,2881,5.44,7.53,1.47
2015-09-21,2881,5.62,7.3,1.42
2015-09-22,2881,5.5,7.45,1.45
2015-09-23,2881,5.64,7.27,1.42
2015-09-24,2881,5.69,7.2,1.41
2015-09-25,2881,5.74,7.14,1.4
2015-09-30,2881,5.85,7.01,1.37
2015-10-01,2881,5.71,7.17,1.4
2015-10-02,2881,5.76,7.12,1.39
2015-10-05,2881,5.71,7.17,1.4
2015-10-06,2881,5.74,7.14,1.4
2015-10-07,2881,5.63,7.28,1.42
2015-10-08,2881,5.76,7.12,1.39
2015-10-12,2881,5.74,7.14,1.4
2015-10-13,2881,5.74,7.14,1.4
2015-10-14,2881,5.74,7.14,1.4
2015-10-15,2881,5.75,7.13,1.39
2015-10-16,2881,5.69,7.2,1.41
2015-10-19,2881,5.61,7.31,1.43
2015-10-20,2881,5.6,7.32,1.43
2015-10-21,2881,5.64,7.27,1.42
2015-10-22,2881,5.68,7.21,1.41
2015-10-23,2881,5.57,7.36,1.44
2015-10-26,2881,5.57,7.36,1.44
2015-10-27,2881,5.6,7.32,1.43
2015-10-28,2881,5.6,7.32,1.43
2015-10-29,2881,5.71,7.17,1.4
2015-10-30,2881,5.69,7.2,1.41
2015-11-02,2881,5.65,7.25,1.42
2015-11-03,2881,5.51,7.43,1.45
2015-11-04,2881,5.42,7.57,1.48
2015-11-05,2881,5.37,7.64,1.49
2015-11-06,2881,5.51,7.43,1.45
2015-11-09,2881,5.46,7.5,1.46
2015-11-10,2881,5.6,7.32,1.43
2015-11-11,2881,5.64,7.27,1.42
2015-11-12,2881,5.68,7.21,1.41
2015-11-13,2881,5.74,7.14,1.4
2015-11-16,2881,5.65,7.25,1.42
2015-11-17,2881,5.62,7.3,1.42
2015-11-18,2881,5.69,7.2,1.41
2015-11-19,2881,5.59,7.34,1.43
2015-11-20,2881,5.63,7.28,1.42
2015-11-23,2881,5.63,7.28,1.42
2015-11-24,2881,5.61,7.31,1.43
2015-11-25,2881,5.69,7.2,1.41
2015-11-26,2881,5.64,7.27,1.42
2015-11-27,2881,5.69,8.33,1.52
2015-11-30,2881,5.77,8.21,1.5
2015-12-01,2881,5.78,8.2,1.49
2015-12-02,2881,5.81,8.15,1.49
2015-12-03,2881,5.81,8.15,1.49
2015-12-04,2881,5.89,8.04,1.47
2015-12-07,2881,5.96,7.95,1.45
2015-12-08,2881,6.08,7.8,1.42
2015-12-09,2881,6.18,7.67,1.4
2015-12-10,2881,6.15,7.71,1.4
2015-12-11,2881,6.25,7.58,1.38
2015-12-14,2881,6.4,7.41,1.35
2015-12-15,2881,6.53,7.26,1.32
2015-12-16,2881,6.53,7.26,1.32
2015-12-17,2881,6.3,7.53,1.37
2015-12-18,2881,6.45,7.35,1.34
2015-12-21,2881,6.49,7.3,1.33
2015-12-22,2881,6.5,7.29,1.33
2015-12-23,2881,6.48,7.31,1.33
2015-12-24,2881,6.39,7.42,1.35
2015-12-25,2881,6.37,7.44,1.36
2015-12-28,2881,6.38,7.43,1.35
2015-12-29,2881,6.42,7.38,1.34
2015-12-30,2881,6.47,7.33,1.34
2015-12-31,2881,6.67,7.11,1.3
2016-01-04,2881,6.89,6.88,1.25
2016-01-05,2881,7.07,6.71,1.22
2016-01-06,2881,7.32,6.48,1.18
2016-01-07,2881,7.57,6.26,1.14
2016-01-08,2881,7.57,6.26,1.14
2016-01-11,2881,7.69,6.16,1.12
2016-01-12,2881,7.58,6.26,1.14
2016-01-13,2881,7.67,6.18,1.13
2016-01-14,2881,7.89,6.0,1.09
2016-01-15,2881,8.15,5.81,1.06
2016-01-18,2881,8.03,5.9,1.08
2016-01-19,2881,8.08,5.87,1.07
2016-01-20,2881,8.4,5.64,1.03
2016-01-21,2881,8.57,5.53,1.01
2016-01-22,2881,8.57,5.53,1.01
2016-01-25,2881,8.29,5.72,1.04
2016-01-26,2881,8.49,5.58,1.02
2016-01-27,2881,8.47,5.59,1.02
2016-01-28,2881,8.39,5.65,1.03
2016-01-29,2881,8.23,5.76,1.05
2016-01-30,2881,7.85,6.03,1.1
2016-02-01,2881,7.81,6.07,1.11
2016-02-02,2881,7.79,6.08,1.11
2016-02-03,2881,7.93,5.98,1.09
2016-02-15,2881,8.24,5.75,1.05
2016-02-16,2881,7.82,6.06,1.1
2016-02-17,2881,7.96,5.96,1.09
2016-02-18,2881,7.83,6.05,1.1
2016-02-19,2881,7.83,6.05,1.1
2016-02-22,2881,7.82,6.06,1.1
2016-02-23,2881,7.76,6.11,1.11
2016-02-24,2881,7.82,6.06,1.1
2016-02-25,2881,7.67,6.18,1.13
